created_at,id,full_text,lang,user,User Location
Fri May 13 22:41:20 +0000 2022,1525244830825074688,thank god for those vegan tofu dumplings they sell in the produce section.. best snack when you need protein but want carbs,en,portobellhoe,CO 🌇🌄
Fri May 13 22:22:14 +0000 2022,1525240028284301313,"What a dumb ass comment. So many women who want to can’t, some don’t produce enough milk not to mention the lack of space that working mom don’t have in order to Pump +++++ my friend a vegan super healthy was so stressed for reasons I won’t post that she couldn’t produce enough. https://t.co/mlrJVtLIuY",en,eneidadvt,Universe w my 💜 in 🇵🇷
Fri May 13 21:25:24 +0000 2022,1525225725606912000,"“The sixteen hundred dairies in California’s Central Valley alone produce more waste than a city of twenty-one million people-that’s more than the populations of London, New York, and Chicago combined.” -Gene Baur
#vegan",en,fabveggievegan,"California, USA"
Fri May 13 20:52:00 +0000 2022,1525217318476783616,#Investing in Rule Breaker Snacks is a sweet proposition. They produce #healthy #vegan #glutenfree #guiltfree #cookies that #sharktank loved. #investments #startups #entrepreneurs #crowdfunding #stocks #finance.https://t.co/2SjAmva8dv,en,icrowdfundbuzz,"Las Vegas, NV"
Fri May 13 20:03:05 +0000 2022,1525205009016573952,"@TheAutisticCre1 @YellowFlashGuy Found an article claims soy takes a third of the land, water and carbon to produce (though cows eat soy stock, so...) yet oat milk takes a tiny amount of all of it. So maybe throw vegan bucks into growing oats, Farmer Brown?",en,stuartjblack,"Melbourne, Victoria"
Fri May 13 19:44:14 +0000 2022,1525200264713494528,"I check a lot of stores' stock online before going into the store. It cracks me up that there's still a lot of stores that don't include the fresh produce in their 'vegan food' lists.
Are they afraid that head of lettuce they're stocking is somehow not vegan? Oh noooo",en,LoreleiMission,"California, USA"
Fri May 13 19:42:03 +0000 2022,1525199714441994241,"@OneEarth2050 @fedup011090 @ladbible Because they dont give a fck about wild animals. All the insects, mice, birds slowly poisoned to death to maintain massive monocultures that produce wheat for vegan burgers",en,Malaga_Mag,Spain
Fri May 13 19:32:14 +0000 2022,1525197243640336385,"@ZubyMusic There's no such thing as ""vegan milk"", it's plant juice. Almonds produce just as much milk as oranges and pineapples.",en,jaxrhapsody,"Louisville, ky"
Fri May 13 19:23:32 +0000 2022,1525195053236252672,Yesterday was a month that we have been eating Vegan and I lovvvveeee it 🌱 next step is to grow our own produce!,en,_BriannaRose_,
Fri May 13 18:28:41 +0000 2022,1525181251027623938,"@SNAP_Vegan @SRuhle It is also factual to say that the supply would be less. Manufacturers produce based on demand for a product not based on ""the most they can possibly make""",en,HappyMiddleNC,Middle of NC
Fri May 13 17:35:51 +0000 2022,1525167957017608192,@AP Vegan milk costs more to produce than that from a cow so why is it wrong to charge more?,en,MR_A_J_S,United States
Fri May 13 17:24:12 +0000 2022,1525165022334296064,@archer_rs I fully expect your wife-housekeeper team to produce a full “vegan” menu dressed with a variety of meat-rich sauces disguised as vegan,en,Ktown_Spurs,"𝒦𝑜𝓇𝑒𝒶𝓉𝑜𝓌𝓃, 𝐿𝑜𝓈 𝒜𝓃𝑔𝑒𝓁𝑒𝓈, 𝒞𝒜"
Fri May 13 13:32:18 +0000 2022,1525106663442743300,@SiennaSummerEIC I’m not vegan but mainly eat fresh produce and not many packaged foods and this is so true! A full cart for me is barely $100,en,MsGiaGeneve,Austin / FMTY
Fri May 13 12:57:57 +0000 2022,1525098017744990208,"@FIoridaspd @Carniore1 Hundreds of millions in subsidies for dairy vs no subsidies for vegan milk? I think that makes a bit of a difference. Especially when you consider the resources required to produce dairy vs soy/rice/almond/oat milk. Just the water the cows consume, is exponentially more.",en,MatthiasClaflin,
Fri May 13 12:34:29 +0000 2022,1525092115969036288,"HOW GOOD IS THIS?  😻💪🏼💃🏿

Times are changing! Rügenwalder Mühle, traditionally known for producing sausages, was one of the first companies in Germany to produce vegetarian and later vegan meat alternatives. https://t.co/oiv5jr4zxx",en,Sue_Weber,"South East QLD, Australia"
Fri May 13 12:20:32 +0000 2022,1525088602971160577,"Check out: George Monbiot: ‘On a vegan planet, Britain could feed 200 million people’ at https://t.co/w2pN5vNhts.

Excerpt: If the UK switched to a plant-based diet – and used regenerative farming to produce food on the arable land we have (not using artificial fertilisers o…",en,pivic,"Stockholm, Sweden"
Fri May 13 12:16:25 +0000 2022,1525087566755774466,"@DominiqueTaegon And in industrialising food even more. Vegan would not last long happily living off locally grown, seasonal produce",en,andbev12,
Fri May 13 12:14:11 +0000 2022,1525087005578870784,"@Taffsausage Create will be amazing for the fresh produce, but check out the Happy Cow website... it gives you details of all the vegan/can cater for vegan restaurants/eateries etc with areas and addresses. Really useful resource.",en,felullah,Republic of Wales
Fri May 13 11:54:34 +0000 2022,1525082066941100033,@krazygb @vegan_front Now add in the water required to produce the feed for your fictitious cattle. What do the numbers say now?,en,SchadenfreudeDe,"near The Gate of Hell, Wales"
Fri May 13 11:53:48 +0000 2022,1525081876448194561,"Take a Tour of Kris Jenner's Refrigerators and Freezers — with One Fridge Just for Green Produce! https://t.co/vsYVeFeHT2 via @Yahoo #Vegan #Vegetarian 
#KrisJenner #Kardashian #Jenner #Green",en,funlaughangel,Los Angeles
Fri May 13 11:00:00 +0000 2022,1525068337356709889,"Sustainability is one of the most important aspects of our brand – this is why we produce our candles with a vegan rapeseed wax. 

Rapeseed is a renewable source, grown here in the UK and Europe, which helps to restore the wild bee population. 

https://t.co/um4836gN17 https://t.co/vn9SJ2vx2I",en,Evermore_London,London
Fri May 13 10:40:51 +0000 2022,1525063517149315075,"@mumsnet_madness The irony of being a Vegan is the ability to produce vast quantities of ""meat fumes"" without a BBQ",en,Adam_Smith_PHD,The Truth is not an Opinion
Fri May 13 09:54:03 +0000 2022,1525051738302160898,"As a green printing company, you can rest assured that everything we produce is done so with environmental protection at heart. From using green energy to vegan inks and #sustainable stocks, opting for #eco print is a great way to show you are reducing your environmental impact. https://t.co/CJNuiebfgV",en,AshleyHouseInk,"Exeter, Devon"
Fri May 13 08:35:46 +0000 2022,1525032037245243392,"@YellowFlashGuy “WhY wOuLD u MaKe Us PaY MoR 4 vEGaN MiLK?”

Because it costs more to produce, you absolute idiot. The store passes that cost on to the consumer.",en,J_T_Gabe,
Fri May 13 07:43:21 +0000 2022,1525018849577426944,I am marketable. I produce content which is pleasing to the public at large and to advertisers. I am unthreatening and palatable to general audiences. In surveys and questionnaires most demographics say “I liked it/found it appealing” when they are presented with me.,en,vegan_weed,
Fri May 13 06:37:29 +0000 2022,1525002272186302464,"The horrible poverty and dangerous conditions that human farm workers endure to create “cruelty free” #vegan produce.

“The worker is sacrificed.” ⁦@AlJazeera⁩  https://t.co/IcLpk0kHvE",en,VeganRecovering,"Ojai, CA"
Fri May 13 06:21:45 +0000 2022,1524998312687984641,"George Monbiot: ‘On a vegan planet, Britain could feed 200 million people’
https://t.co/b3Uqv4iNz9
The author, Guardian columnist and environmental campaigner discusses how we can produce food more sustainably",en,peter_herz,"Silicon Valley, CA"
Fri May 13 04:32:23 +0000 2022,1524970788767469568,@TheRealHoarse @ArrasmithSarah My friends brother was given soy milk as he was allergic to formula and his mom didn’t produce milk. He’s a healthy vegan today. (That’s nothing to do with his allergy though.),en,ankodogs,
Fri May 13 02:27:51 +0000 2022,1524939451297779712,"Instant pot cookbook review on treehugger https://t.co/VoXtbSxF4D 
“Ip food melds into similar pressure-cooked mush of sorts,
But not so anymore. Given the right recipes &amp; expert techniques, can produce meals worthy of the finest dinner parties. And it's thanks to Richa Hingle!”",en,veganricha,"Seattle,wa"
Fri May 13 02:25:26 +0000 2022,1524938842490413062,"@VeganRachel Really thinking about what it takes to produce milk, cheese, and butter made it a whole lot easier to transition from vegetarian to vegan.",en,iakovosjam,Probably at a concert
Thu May 12 21:49:46 +0000 2022,1524869465904537600,@washingtonpost There's no way I'll ever stop eating meat or become a vegan. And it's not my fight.  But if plant based milk is cheaper to produce than real milk. Then I don't think Starbucks or anyone else should be price gouging to punish vegans. And I admire Cromwell's passion about it.,en,ryanard2011,"Colorado, USA"
Thu May 12 21:24:32 +0000 2022,1524863118978887681,"Leading Canadian Organic Produce Retailer Sells Vegan Diet Legumes &amp; Lentils In Lacombe, AB https://t.co/w5FhMY9s1A",en,UBCNewsWorld,
Thu May 12 20:33:27 +0000 2022,1524850262548127744,"@CBSNews Clearly this man is unaware that vegan milk options cost FAR more to produce than dairy milk. Should those companies lose profit, which leads to people losing their jobs, just because he wants almond milk in his latte for cheap?🤦🏻‍♂️",en,DanielGebar1,
Thu May 12 20:32:35 +0000 2022,1524850042225541147,"@ZubyMusic Clearly this man is unaware that vegan milk options cost FAR more to produce than dairy milk. Should those companies lose profit, which leads to people losing their jobs, just because he wants almond milk in his latte for cheap?🤦🏻‍♂️",en,DanielGebar1,
Thu May 12 20:18:11 +0000 2022,1524846419785437197,@SueAdam39290522 @CBSNews Vegan milk cost more because it's super processed and cost more to produce,en,rustySh24437084,
Thu May 12 19:33:50 +0000 2022,1524835259753320463,@DonaldJTrumpJr So does it cost more to produce vegan milk? If so do you pay more you cheap $:;”-:’!,en,BobFlyover,
Thu May 12 19:08:01 +0000 2022,1524828760524169216,@ZZAVENN it’s probably modern day food &amp; processed meats but who’s really gonna go vegan. in ancient times many babies died of starvation bc of that &amp;  during slavery the slaves were forced to feed their masters babies when the moms couldn’t produce forcing the slaves babies to starve so,en,rachaelalize,
Thu May 12 19:05:57 +0000 2022,1524828239977402368,"@CBSNews What a moron. Could it possibly be that vegan ""milk"" costs more to produce? #firstworldproblems",en,spjohnson12,
Thu May 12 18:56:31 +0000 2022,1524825869193183232,"Vegan milk is literally more expensive to produce… Why not stop being a soyboy and start consuming real nutrients, wacko. 

P.S. This is what soy does to you, makes you a hysterical, unreasonable, man-child. https://t.co/yQEzeip16v",en,AlwaysHerEgo,Always with Syn. 
Thu May 12 18:16:35 +0000 2022,1524815819766542349,@BBCWorld Do these idiots understand that the upcharge isn't just a stick at Vegans but because it costs more to produce the Vegan items they request?,en,sdwe1975,
Thu May 12 17:55:15 +0000 2022,1524810449467805699,"@Aurora56955385 @luminary713 Organic vegan restaurants and detox centers everywhere. Help people w free juice feasts, herbs, colonics / enema kits, infrared sauna sessions etc. flush the cess out. Parasites out. Mucoid plaque out. Give them organic nutrient rich soil produced produce.",en,RalstonMax,"Venice, CA"
Thu May 12 17:22:10 +0000 2022,1524802123912732687,@MattLech I don't think they're charging more for vegan milk because of some sort of anti-vegan agenda.  Doesn't it just cost more to produce?  In what world would they be able to charge the same amount for it if it costs more to produce?,en,DeaThShiNoBi403,
Thu May 12 16:32:00 +0000 2022,1524789500920094723,@faerieshilo not vegan but if ur worried about the environmental impact of the meat industry i heard to eat more chicken/turkey besides beef since they produce so much methane,en,rosieisnotokay,"Chicago, IL"
Thu May 12 16:15:07 +0000 2022,1524785252018839554,"Why #Vegan? 🌿 #ClimateActionNow 🌎

Well, if we continue destroying our planet the way we are to produce meat, we will know starvation within our lifetime. It is urgent to switch to foods that are sustainable in order to allow us to thrive. 😊 https://t.co/AIzlUIf2B8",en,RisingSign,
Thu May 12 14:51:17 +0000 2022,1524764154489319425,@r0ma_b They have a great produce department &amp; an extensive availability of vegan products already. It would be nice if they grouped all the vegan products together though.,en,TeachSpEd2,United States
Thu May 12 14:39:54 +0000 2022,1524761287057678336,"@TheBillyJackLib @SoCalTonya @CBSNews Just so you know, vegan milk costs more to produce than regular milk. If we 100% stop producing dairy milk, vegan milk will not just stay the same in price but go up due to huge demand. I doubt we can even farm enough soy and almond to replace all that lost dairy milk.",en,freimgul,
Thu May 12 14:27:26 +0000 2022,1524758150318018560,"I bet vegans produce enough methane to power the national grid. Not great for man made-up global warming, unless it can be harnessed. We should have vegan farms where they peddle their bikes all day to generate electricity whilst scoffing raw cabbage to produce natural gas 🤔😂 https://t.co/ngGnODJWG5",en,Titanic_Britain,"Eastbourne, England"
